case_id,claim_index,section,cited_refs,claim_text,human_label
hedged_pair-100010,16,immediate_actions,[],Eliminating any WAN-side Telnet exposure prevents reinfection before reconnecting the device,supported
hedged_pair-100010,17,longer_term_remediation,[],Keeping the thermostat on a dedicated IoT VLAN with cloud-only egress restricts its network access,supported
hedged_pair-100010,18,longer_term_remediation,[],Blocking outbound Telnet traffic from the IoT VLAN reduces attack surface,supported
hedged_pair-100010,19,longer_term_remediation,[],Applying all pending firmware updates through the vendor’s official app addresses known vulnerabilities,supported
hedged_pair-100010,20,longer_term_remediation,[],Reviewing the home router configuration for unexpected port-forwarding rules pointing to the thermostat is a recommended remediation step,supported
hedged_pair-100010,21,longer_term_remediation,[],Preferring thermostat vendors with a demonstrated track record of timely security updates is recommended for any future device replacements,supported
hedged_pair-100010,22,longer_term_remediation,"[""C11"", ""C12""]","Maintaining an inventory of IoT devices and ensuring each has unique, non-default credentials prevents botnet propagation",supported
hedged_pair-100010,23,confidence_notes,"[""C6"", ""C9"", ""C10""]","The two candidate attack types, gafgyt_tcp and gafgyt_udp, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-100010,24,confidence_notes,"[""C6"", ""C9"", ""C10""]",Any probability split between gafgyt_tcp and gafgyt_udp within the pair carries no evidential value as it derives from capture artefacts that do not generalize,supported
hedged_pair-100010,25,confidence_notes,"[""C6"", ""C9"", ""C10""]",The recommended packet-capture disambiguation procedure can resolve the protocol if needed,supported
hedged_pair-100010,26,confidence_notes,"[""C6"", ""C9"", ""C10""]",Containment actions are identical for both protocols and must not wait for the packet-capture disambiguation step,supported
hedged_pair-105000,0,threat_assessment,[],This attack consumes the device’s uplink bandwidth to overwhelm a third-party victim,supported
hedged_pair-105000,1,threat_assessment,[],The attack causes harm to both the victim and potentially degrades the local network’s performance,supported
hedged_pair-105000,2,threat_assessment,[],The device owner is collateral damage because the device is under external command and control,unsupported_but_true
hedged_pair-105000,3,threat_assessment,"[""C1"", ""C2"", ""C6""]","The two candidate attack types, gafgyt_tcp and gafgyt_udp floods, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-105000,4,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The Gafgyt flood over TCP or UDP operates by sending a continuous stream of packets at a target IP and port,supported
hedged_pair-105000,5,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The TCP variant of the attack involves a high-rate stream of TCP segments with randomized source ports and sequence numbers,supported
hedged_pair-105000,6,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The TCP variant aims to exhaust connection tables and generate volumetric load,supported
hedged_pair-105000,7,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The UDP variant sends connectionless datagrams as fast as possible,supported
hedged_pair-105000,8,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The UDP variant saturates the victim’s inbound bandwidth and causes additional ICMP port-unreachable traffic,supported
hedged_pair-105000,9,attack_mechanism,"[""C4"", ""C5"", ""C6""]","Both variants use simple, template-built packet loops that produce sustained, extremely regular streams",supported
hedged_pair-105000,10,attack_mechanism,"[""C4"", ""C5"", ""C6""]","The device became compromised through external command and control, likely exploiting default or weak credentials",unsupported_and_false
hedged_pair-105000,11,observable_indicators,[],These indicators reflect anomalous traffic patterns relative to the device’s benign baseline but do not specify the attack type,supported
hedged_pair-105000,12,observable_indicators,"[""C7""]","The attack’s statistical signature is consistent with a machine-generated, sustained, high-rate flood with regular packet sizes and timing",supported
hedged_pair-105000,13,immediate_actions,[],Isolating the Ecobee_Thermostat from the network stops the outbound flood traffic,supported
hedged_pair-105000,14,immediate_actions,[],Power-cycling the thermostat clears the memory-resident bot,supported
hedged_pair-105000,15,immediate_actions,[],Rotating the associated account password and any local administrative credentials is an immediate action,supported
hedged_pair-105000,16,immediate_actions,[],Eliminating WAN-side Telnet exposure prevents reinfection,supported
hedged_pair-105000,17,immediate_actions,[],"Capturing any single packet of the flood traffic and inspecting the IP header protocol field allows protocol disambiguation: protocol 6 indicates gafgyt_tcp, protocol 17 indicates gafgyt_udp",supported
hedged_pair-105000,18,immediate_actions,[],Protocol disambiguation must not delay containment,supported
hedged_pair-105000,19,immediate_actions,[],Reviewing the home router for unexpected port-forwarding entries pointing at the thermostat should be done before reconnecting,supported
hedged_pair-105000,20,longer_term_remediation,[],Keeping the thermostat on an IoT-only VLAN with cloud-only egress blocks outbound Telnet from that segment,supported
hedged_pair-105000,21,longer_term_remediation,[],Applying all pending firmware updates through the vendor app addresses known vulnerabilities,supported
hedged_pair-105000,22,longer_term_remediation,[],Preferring thermostat vendors with a demonstrated update track record is recommended for any future replacements,supported
hedged_pair-105000,23,longer_term_remediation,"[""C11"", ""C12""]","Eliminating default and shared credentials across all IoT devices in the environment ensures each device has a unique, non-default password",supported
hedged_pair-105000,24,longer_term_remediation,"[""C11"", ""C12""]",Maintaining an inventory of devices and their credential status helps prevent botnet propagation paths,supported
hedged_pair-105000,25,confidence_notes,[],"The two candidate attack types, gafgyt_tcp and gafgyt_udp, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-105000,26,confidence_notes,[],Any probability split between gafgyt_tcp and gafgyt_udp within this pair carries no evidential value as it derives from capture artefacts that do not generalize,supported
hedged_pair-105004,0,threat_assessment,[],The device is under external command and control,supported
hedged_pair-105004,1,threat_assessment,[],The device uses its uplink bandwidth to participate in a distributed denial-of-service (DDoS) attack that harms a third-party victim,supported
hedged_pair-105004,2,threat_assessment,[],The device owner is collateral damage,unsupported_but_true
hedged_pair-105004,3,threat_assessment,[],The victim of the flood and the local network may experience degraded service or outages,supported
hedged_pair-105004,4,threat_assessment,"[""C1"", ""C2"", ""C6""]","The two candidate attack types, gafgyt_tcp and gafgyt_udp floods, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-105004,5,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The Gafgyt flood over TCP or UDP involves the infected device sending a continuous stream of packets at a target IP and port,supported
hedged_pair-105004,6,attack_mechanism,"[""C4"", ""C5"", ""C6""]","For the TCP variant, the flood consists of TCP segments with various flag combinations designed to exhaust connection tables and impose volumetric load",supported
hedged_pair-105004,7,attack_mechanism,"[""C4"", ""C5"", ""C6""]","For the UDP variant, the flood sends connectionless datagrams as fast as possible to saturate the victim’s inbound bandwidth and trigger ICMP port-unreachable responses",supported
hedged_pair-105004,8,attack_mechanism,"[""C4"", ""C5"", ""C6""]","Both variants use simple, template-built packet loops that produce sustained, extremely regular streams",supported
hedged_pair-105004,9,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The device became infected through exploitation of default or weak credentials,supported
hedged_pair-105004,10,attack_mechanism,"[""C4"", ""C5"", ""C6""]",Exploitation of default or weak credentials allows external command and control to direct the flood,supported
hedged_pair-105004,11,observable_indicators,"[""E1""]",H_L0.01_weight is anomalous relative to baseline,supported
hedged_pair-105004,12,observable_indicators,"[""E2""]",H_L0.01_variance is anomalous relative to baseline,supported
hedged_pair-105004,13,observable_indicators,"[""E3""]",MI_dir_L0.1_mean is anomalous relative to baseline,supported
hedged_pair-105004,14,observable_indicators,"[""E4""]",MI_dir_L0.01_weight is anomalous relative to baseline,supported
hedged_pair-105004,15,observable_indicators,"[""E5""]",MI_dir_L0.01_variance is anomalous relative to baseline,supported
hedged_pair-105004,16,observable_indicators,"[""C7""]","These anomalous values reflect the sustained, regular packet rates and low variance in packet sizes and timing typical of Gafgyt floods",supported
hedged_pair-105004,17,immediate_actions,[],Isolate the Ecobee_Thermostat from the network immediately to stop the outbound flood traffic,supported
hedged_pair-105004,18,immediate_actions,[],Power-cycle the thermostat to clear the memory-resident bot,supported
hedged_pair-105004,19,immediate_actions,[],Rotate the associated account password and any local administrative credentials,supported
hedged_pair-105004,20,immediate_actions,[],Eliminate WAN-side Telnet exposure to prevent reinfection,supported
hedged_pair-105004,21,immediate_actions,[],"Capture any single packet of the flood traffic and inspect the IP header protocol field: protocol 6 indicates gafgyt_tcp, protocol 17 indicates gafgyt_udp",supported
hedged_pair-105004,22,immediate_actions,[],This step is for protocol disambiguation only and must not delay containment,supported
hedged_pair-105004,23,immediate_actions,"[""C12""]","Confirm that heating/cooling continues locally before leaving the thermostat disconnected for extended periods, especially in extreme weather conditions",supported
hedged_pair-105004,24,longer_term_remediation,[],Keep the thermostat on an IoT-only VLAN with cloud-only egress to restrict its network access,supported
hedged_pair-105004,25,longer_term_remediation,[],Block outbound Telnet traffic from the thermostat’s network segment,supported
hedged_pair-105004,26,longer_term_remediation,[],Apply all pending firmware updates through the vendor app to address known vulnerabilities,supported
hedged_pair-105004,27,longer_term_remediation,[],Review the home router for unexpected port-forwarding rules pointing to the thermostat,supported
hedged_pair-105004,28,longer_term_remediation,[],Prefer thermostat vendors with a demonstrated track record of timely security updates for any future device replacements,supported
hedged_pair-105004,29,longer_term_remediation,"[""C11"", ""C12""]",Implement a long-term hardening program that eliminates default and shared credentials across all IoT devices to prevent botnet propagation,supported
hedged_pair-105004,30,confidence_notes,"[""C6"", ""C9"", ""C10""]","The two candidate attack types, gafgyt_tcp and gafgyt_udp, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-105004,31,confidence_notes,"[""C6"", ""C9"", ""C10""]",Any probability split between gafgyt_tcp and gafgyt_udp within the pair carries no evidential value as it derives from capture artefacts that do not generalize,supported
hedged_pair-130000,0,threat_assessment,[],The device is under external command and control,supported
hedged_pair-130000,1,threat_assessment,[],The device is using its uplink bandwidth to participate in a distributed denial-of-service (DDoS) attack,supported
hedged_pair-130000,2,threat_assessment,[],The DDoS attack harms a third-party victim and potentially saturates the local network uplink,supported
hedged_pair-130000,3,threat_assessment,[],The device owner is collateral damage,unsupported_but_true
hedged_pair-130000,4,threat_assessment,[],The victim of the flood and the local network are directly harmed,supported
hedged_pair-130000,5,threat_assessment,"[""C1"", ""C2"", ""C6""]","The two attack variants, gafgyt_tcp and gafgyt_udp, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-130000,6,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The Gafgyt flood over TCP or UDP operates by sending a continuous stream of packets at a target IP and port,supported
hedged_pair-130000,7,attack_mechanism,"[""C4"", ""C5"", ""C6""]","For the TCP variant, the attack involves sending TCP segments with various flag combinations to exhaust connection tables and impose volumetric load",supported
hedged_pair-130000,8,attack_mechanism,"[""C4"", ""C5"", ""C6""]","For the UDP variant, the attack sends connectionless datagrams as fast as possible to saturate the victim’s inbound bandwidth and trigger ICMP port-unreachable responses",supported
hedged_pair-130000,9,attack_mechanism,"[""C4"", ""C5"", ""C6""]","Both variants produce a highly regular, template-built maximum-rate stream on embedded hardware",supported
hedged_pair-130000,10,attack_mechanism,"[""C4"", ""C5"", ""C6""]","The device became infected and is now under external control, executing this flood attack to overwhelm a victim’s resources",unsupported_and_false
hedged_pair-130000,11,observable_indicators,"[""E1""]",H_L0.01_weight = 1 is anomalous relative to the device baseline,supported
hedged_pair-130000,12,observable_indicators,"[""E2""]",H_L0.01_variance = 0 is anomalous relative to the device baseline,supported
hedged_pair-130000,13,observable_indicators,"[""E3""]",MI_dir_L0.1_mean = 60 is anomalous relative to the device baseline,supported
hedged_pair-130000,14,observable_indicators,"[""E4""]",MI_dir_L0.01_weight = 1 is anomalous relative to the device baseline,supported
hedged_pair-130000,15,observable_indicators,"[""E5""]",MI_dir_L0.01_variance = 0 is anomalous relative to the device baseline,supported
hedged_pair-130000,16,observable_indicators,"[""C7"", ""C8"", ""C9""]","These anomalous statistics reflect the sustained, highly regular packet rates and tight distributions characteristic of Gafgyt floods over TCP or UDP",supported
hedged_pair-130000,17,immediate_actions,"[""C11""]",Isolate the Ennio_Doorbell device immediately by disconnecting it from the network to prevent further attack traffic and protect local uplink capacity,supported
hedged_pair-130000,18,immediate_actions,"[""C11""]",Power-cycle the device to clear the memory-resident bot,supported
hedged_pair-130000,19,immediate_actions,"[""C11""]",Power-cycling removes the running malware but does not fix the vulnerability,supported
hedged_pair-130000,20,immediate_actions,"[""C11""]","Rotate all credentials associated with the device, including local admin, Telnet/SSH, streaming, and vendor cloud passwords",supported
hedged_pair-130000,21,immediate_actions,"[""C11""]",Factory defaults are publicly known and exploited by the botnet,supported
hedged_pair-130000,22,immediate_actions,"[""C11""]",Close exposure paths before reconnecting by removing any router port-forwarding or UPnP mappings exposing Telnet (ports 23/2323) or management interfaces,supported
hedged_pair-130000,23,immediate_actions,"[""C11""]",Apply pending firmware updates before reconnecting,supported
hedged_pair-130000,24,immediate_actions,"[""C11""]",Disable Telnet if possible before reconnecting,supported
hedged_pair-130000,25,immediate_actions,"[""C10""]",Capture a single packet of the flood traffic and inspect the IP header protocol field to determine whether the flood is TCP (protocol 6) or UDP (protocol 17),supported
hedged_pair-130000,26,immediate_actions,"[""C10""]","This disambiguation step is important but must not delay containment, as response is identical for both variants",supported
hedged_pair-130000,27,immediate_actions,"[""C11""]","Sweep the local network segment for other IoT devices, especially same-model devices, for similar indicators and apply this containment playbook as needed",supported
hedged_pair-130000,28,longer_term_remediation,"[""C12""]","Eliminate default and shared credentials by assigning unique, non-default passwords to every IoT device at deployment",supported
hedged_pair-130000,29,longer_term_remediation,"[""C12""]",Eliminating default and shared credentials breaks the primary propagation path of Mirai/Gafgyt-class botnets,supported
hedged_pair-130000,30,longer_term_remediation,"[""C12""]",Maintain an inventory of all IoT devices and their credential status to ensure ongoing credential hygiene,supported
hedged_pair-130000,31,longer_term_remediation,[],Regularly apply firmware updates and security patches to all IoT devices to close known vulnerabilities,unsupported_but_true
hedged_pair-130000,32,longer_term_remediation,[],Implement network segmentation to isolate IoT devices from critical infrastructure and limit lateral movement,unsupported_but_true
hedged_pair-130000,33,longer_term_remediation,[],Disable unnecessary services such as Telnet and restrict device management interfaces to trusted networks only,unsupported_but_true
hedged_pair-130000,34,longer_term_remediation,[],Monitor network traffic for anomalous patterns consistent with DDoS activity to enable early detection and response,unsupported_but_true
hedged_pair-130000,35,confidence_notes,"[""C6"", ""C8"", ""C10""]","The two candidates, gafgyt_tcp and gafgyt_udp, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-130000,36,confidence_notes,"[""C6"", ""C8"", ""C10""]","Any probability split within the pair (e.g., p_top1 = 0.5002 and p_top2 = 0.4998) carries no evidential value and results from capture artefacts that do not generalize",supported
hedged_pair-130000,37,confidence_notes,"[""C6"", ""C8"", ""C10""]",This structural limitation requires asserting the attack only at the pair level and treating both candidates symmetrically,supported
hedged_pair-135001,0,threat_assessment,[],The device is under external command and control,supported
hedged_pair-135001,1,threat_assessment,[],The device uses its uplink bandwidth to participate in a distributed denial-of-service (DDoS) attack,supported
hedged_pair-135001,2,threat_assessment,[],The DDoS attack harms a third-party victim and potentially saturates the local network uplink,supported
hedged_pair-135001,3,threat_assessment,[],The device owner is collateral damage,unsupported_but_true
hedged_pair-135001,4,threat_assessment,[],The victim of the flood and the local network are the harmed parties,supported
hedged_pair-135001,5,threat_assessment,"[""C1"", ""C2""]",The classifier cannot distinguish between the Gafgyt TCP flood and UDP flood variants due to the feature set limitations,supported
hedged_pair-135001,6,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The Gafgyt flood over TCP or UDP operates by sending a continuous stream of packets at a target IP and port to overwhelm the victim’s resources,supported
hedged_pair-135001,7,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The TCP flood variant sends TCP segments with various flag combinations to exhaust connection tables and impose volumetric load,supported
hedged_pair-135001,8,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The UDP flood variant sends connectionless datagrams at maximum rate to saturate the victim’s inbound bandwidth and trigger ICMP port-unreachable responses,supported
hedged_pair-135001,9,attack_mechanism,"[""C4"", ""C5"", ""C6""]","Both variants produce highly regular, template-built maximum-rate streams on embedded hardware",supported
hedged_pair-135001,10,attack_mechanism,"[""C4"", ""C5"", ""C6""]","The device became compromised through external command and control, causing it to emit this flood traffic",unsupported_and_false
hedged_pair-135001,11,observable_indicators,[],The evidence does not include any discriminative features for this alert; all observed features are contextual,supported
hedged_pair-135001,12,observable_indicators,"[""E1""]",H_L0.01_weight = 1 indicates anomalous but not attack-specific behavior,supported
hedged_pair-135001,13,observable_indicators,"[""E2""]",H_L0.01_variance = 0 is anomalous relative to baseline,supported
hedged_pair-135001,14,observable_indicators,"[""E3""]",MI_dir_L0.1_mean = 60 is anomalous relative to baseline,supported
hedged_pair-135001,15,observable_indicators,"[""E4""]",MI_dir_L0.01_weight = 1 is anomalous relative to baseline,supported
hedged_pair-135001,16,observable_indicators,"[""E5""]",MI_dir_L0.01_variance = 0 is anomalous relative to baseline,supported
hedged_pair-135001,17,observable_indicators,"[""C7"", ""C8""]",These anomalous values reflect elevated and unusual traffic patterns compared to the device’s benign baseline but do not specifically indicate the attack type,supported
hedged_pair-135001,18,immediate_actions,[],Isolating the Ennio_Doorbell device immediately by disconnecting it from the network prevents further harm to the local network and third-party victims,supported
hedged_pair-135001,19,immediate_actions,[],Power-cycling the device clears the memory-resident botnet malware,supported
hedged_pair-135001,20,immediate_actions,[],Power-cycling removes the active bot but does not fix the vulnerability,supported
hedged_pair-135001,21,immediate_actions,[],Rotating all credentials associated with the device is necessary because factory defaults are publicly known and exploited by botnets,supported
hedged_pair-135001,22,immediate_actions,[],Closing exposure paths by removing any router port-forwarding or UPnP mappings that expose Telnet (ports 23/2323) or management interfaces to the internet helps secure the device,supported
hedged_pair-135001,23,immediate_actions,[],Applying any pending firmware updates and disabling Telnet if possible helps secure the device,supported
hedged_pair-135001,24,immediate_actions,[],Capturing a single packet of the flood traffic and inspecting the IP header protocol field determines whether the flood is TCP (protocol 6) or UDP (protocol 17),supported
hedged_pair-135001,25,immediate_actions,[],"The step to capture and inspect a packet is for analyst information only and must not delay containment, as the response is identical for both variants",supported
hedged_pair-135001,26,immediate_actions,[],"Sweeping the local network segment for other IoT devices, especially same-model devices, helps check for similar infection indicators",supported
hedged_pair-135001,27,immediate_actions,[],Applying this containment playbook as needed to other infected devices helps contain the infection,supported
hedged_pair-135001,28,longer_term_remediation,[],"Eliminating default and shared credentials by assigning unique, non-default passwords to every IoT device at deployment is critical to breaking the primary propagation path of Mirai/Gafgyt-class botnets",supported
hedged_pair-135001,29,longer_term_remediation,[],Maintaining an inventory of all IoT devices and their credential status ensures ongoing credential hygiene,unsupported_but_true
hedged_pair-135001,30,longer_term_remediation,[],Regularly applying firmware updates and security patches to all IoT devices closes known vulnerabilities,unsupported_but_true
hedged_pair-135001,31,longer_term_remediation,[],Implementing network segmentation isolates IoT devices from critical infrastructure and sensitive data,unsupported_but_true
hedged_pair-135001,32,longer_term_remediation,"[""C12""]",Monitoring network traffic for anomalous patterns consistent with DDoS participation or scanning activity helps detect reinfection attempts early,unsupported_but_true
hedged_pair-135001,33,confidence_notes,"[""C6"", ""C8"", ""C10""]","The two candidate attack types, gafgyt_tcp and gafgyt_udp, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-135001,34,confidence_notes,"[""C6"", ""C8"", ""C10""]","Any probability split between gafgyt_tcp and gafgyt_udp within the pair carries no evidential value, as it derives from capture artefacts that do not generalize",supported
hedged_pair-135001,35,confidence_notes,"[""C6"", ""C8"", ""C10""]","This structural limitation is explicitly acknowledged, and the report presents both candidates symmetrically without preference or ranking",supported
hedged_pair-240001,0,threat_assessment,[],The device is under external command and control,supported
hedged_pair-240001,1,threat_assessment,[],The device is using its uplink bandwidth to participate in a distributed denial-of-service attack that harms a third-party victim,supported
hedged_pair-240001,2,threat_assessment,[],The device owner is collateral damage,unsupported_but_true
hedged_pair-240001,3,threat_assessment,[],Both the victim of the flood and the local network may experience disruption,supported
hedged_pair-240001,4,threat_assessment,"[""C1"", ""C2"", ""C10""]","The two attack candidates, gafgyt_tcp and gafgyt_udp, cannot be distinguished from the available traffic features because the feature set does not record the transport protocol",supported
hedged_pair-240001,5,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The Gafgyt flood over TCP or UDP involves the infected device sending a continuous stream of packets at a target IP and port,supported
hedged_pair-240001,6,attack_mechanism,"[""C4"", ""C5"", ""C6""]","For the TCP variant, the attack sends TCP segments with various flag combinations to exhaust connection tables and generate volumetric load",supported
hedged_pair-240001,7,attack_mechanism,"[""C4"", ""C5"", ""C6""]","For the UDP variant, the attack transmits connectionless datagrams as fast as possible to saturate the victim’s inbound bandwidth and cause ICMP port-unreachable responses",supported
hedged_pair-240001,8,attack_mechanism,"[""C4"", ""C5"", ""C6""]","Both variants produce a highly regular, maximum-rate stream generated by a simple packet-building loop in the malware’s embedded code",supported
hedged_pair-240001,9,attack_mechanism,"[""C4"", ""C5"", ""C6""]","The device became infected through external command and control, causing it to emit this flood traffic",unsupported_and_false
hedged_pair-240001,10,observable_indicators,"[""E1""]",H_L0.01_weight = 1 is anomalous relative to the device baseline,supported
hedged_pair-240001,11,observable_indicators,"[""E2""]",H_L0.01_variance = 0 is anomalous relative to the device baseline,supported
hedged_pair-240001,12,observable_indicators,"[""E3""]",MI_dir_L0.1_mean = 60 is anomalous relative to the device baseline,supported
hedged_pair-240001,13,observable_indicators,"[""E4""]",MI_dir_L0.01_weight = 1 is anomalous relative to the device baseline,supported
hedged_pair-240001,14,observable_indicators,"[""E5""]",MI_dir_L0.01_variance = 0 is anomalous relative to the device baseline,supported
hedged_pair-240001,15,observable_indicators,"[""C7"", ""C8""]","These anomalous feature values reflect the highly regular, template-built maximum-rate stream characteristic of Gafgyt floods over TCP or UDP",supported
hedged_pair-240001,16,immediate_actions,"[""C11""]",Isolate the Provision_PT_737E_Security_Camera immediately by disconnecting it from the network to prevent further uplink saturation and third-party harm,supported
hedged_pair-240001,17,immediate_actions,"[""C11""]",Power-cycle the device to clear the memory-resident bot,supported
hedged_pair-240001,18,immediate_actions,"[""C11""]",Power-cycling removes the running malware but does not fix the vulnerability,supported
hedged_pair-240001,19,immediate_actions,"[""C11""]","Rotate all device credentials, including local admin, Telnet/SSH, RTSP/streaming, and vendor cloud passwords",supported
hedged_pair-240001,20,immediate_actions,"[""C11""]",Factory default credentials are publicly known and exploited by the botnet,supported
hedged_pair-240001,21,immediate_actions,"[""C11""]",Close exposure paths before reconnecting by removing any router port-forwarding or UPnP mappings exposing Telnet (ports 23/2323) or management interfaces,supported
hedged_pair-240001,22,immediate_actions,"[""C11""]",Apply pending firmware updates before reconnecting,supported
hedged_pair-240001,23,immediate_actions,"[""C11""]",Disable Telnet if possible before reconnecting,supported
hedged_pair-240001,24,immediate_actions,"[""C10"", ""C11""]",Capture a single packet of the flood traffic and inspect the IP header protocol field to determine whether the flood is TCP (protocol 6) or UDP (protocol 17),supported
hedged_pair-240001,25,immediate_actions,"[""C10"", ""C11""]","This disambiguation step should not delay containment, as response is identical for both candidates",supported
hedged_pair-240001,26,immediate_actions,"[""C11""]","Sweep the local network segment for other infected devices, especially same-model IoT devices",supported
hedged_pair-240001,27,immediate_actions,"[""C11""]",Apply this containment playbook to each infected device found,supported
hedged_pair-240001,28,longer_term_remediation,"[""C12""]","Eliminate default and shared credentials by assigning unique, non-default passwords to every IoT device at deployment",supported
hedged_pair-240001,29,longer_term_remediation,"[""C12""]",Maintain an inventory of devices and their credential status to prevent botnet propagation via credential reuse,supported
hedged_pair-240001,30,longer_term_remediation,[],Regularly apply firmware updates to patch known vulnerabilities and reduce exposure to exploitation,unsupported_but_true
hedged_pair-240001,31,longer_term_remediation,[],Disable unnecessary services such as Telnet on IoT devices to reduce attack surface,unsupported_but_true
hedged_pair-240001,32,longer_term_remediation,[],Implement network segmentation to isolate IoT devices from critical infrastructure and limit lateral movement,unsupported_but_true
hedged_pair-240001,33,longer_term_remediation,[],Monitor network traffic for anomalous patterns consistent with IoT botnet activity to enable early detection and response,unsupported_but_true
hedged_pair-240001,34,confidence_notes,"[""C6"", ""C7"", ""C10""]",The individual probabilities for gafgyt_tcp (0.5002) and gafgyt_udp (0.4998) carry no evidential value as they derive from capture artefacts that do not generalize,supported
hedged_pair-240001,35,confidence_notes,"[""C6"", ""C7"", ""C10""]","This structural limitation requires reporting at the pair level only, with symmetrical presentation of both candidates",supported
hedged_pair-245001,0,threat_assessment,[],The device is under external command and control,supported
hedged_pair-245001,1,threat_assessment,[],The device is using its uplink bandwidth to participate in a distributed denial-of-service attack that harms a third-party victim,supported
hedged_pair-245001,2,threat_assessment,[],The device owner is collateral damage,unsupported_but_true
hedged_pair-245001,3,threat_assessment,[],Both the victim of the flood and the local network may experience negative impacts,supported
hedged_pair-245001,4,threat_assessment,"[""C1"", ""C2"", ""C6""]","The classifier cannot distinguish between the TCP and UDP variants of the Gafgyt flood due to the feature set limitations, which do not record the transport protocol",supported
hedged_pair-245001,5,attack_mechanism,"[""C4"", ""C5"", ""C6""]",The Gafgyt flood over TCP or UDP involves the infected device sending a continuous stream of packets at a target IP and port,supported
hedged_pair-245001,6,attack_mechanism,"[""C4"", ""C5"", ""C6""]","For the TCP variant, the attack sends TCP segments with various flag combinations to exhaust connection tables and generate volumetric load",supported
hedged_pair-245001,7,attack_mechanism,"[""C4"", ""C5"", ""C6""]","For the UDP variant, the attack sends connectionless datagrams as fast as possible to saturate the victim’s inbound bandwidth and cause ICMP port-unreachable responses",supported
hedged_pair-245001,8,attack_mechanism,"[""C4"", ""C5"", ""C6""]","Both variants produce a highly regular, maximum-rate packet stream generated by simple embedded code",supported
hedged_pair-245001,9,attack_mechanism,"[""C4"", ""C5"", ""C6""]","The device became infected through external command and control, causing it to emit this flood traffic",unsupported_and_false
hedged_pair-245001,10,observable_indicators,"[""E1""]",H_L0.01_weight = 1 is anomalous relative to the device baseline,supported
hedged_pair-245001,11,observable_indicators,"[""E2""]",H_L0.01_variance = 0 is anomalous relative to the device baseline,supported
hedged_pair-245001,12,observable_indicators,"[""E3""]",MI_dir_L0.1_mean = 60 is anomalous relative to the device baseline,supported
hedged_pair-245001,13,observable_indicators,"[""E4""]",MI_dir_L0.01_weight = 1 is anomalous relative to the device baseline,supported
hedged_pair-245001,14,observable_indicators,"[""E5""]",MI_dir_L0.01_variance = 0 is anomalous relative to the device baseline,supported
hedged_pair-245001,15,observable_indicators,"[""C7"", ""C8""]","These anomalous feature values are consistent with the expected statistical signature of a Gafgyt flood, which produces a sustained, highly regular packet stream with low variance in packet sizes and timing",supported
hedged_pair-245001,16,immediate_actions,"[""C11""]",Isolating the Provision_PT_737E_Security_Camera immediately by disconnecting it from the network prevents further attack traffic and protects local uplink bandwidth,supported
hedged_pair-245001,17,immediate_actions,"[""C11""]",Power-cycling the device clears the memory-resident botnet malware,supported
hedged_pair-245001,18,immediate_actions,"[""C11""]",The reboot removes the running bot but does not fix the vulnerability,supported
hedged_pair-245001,19,immediate_actions,"[""C11""]","Rotating all device credentials, including local admin, Telnet/SSH, RTSP/streaming, and vendor cloud passwords, is necessary because factory defaults are publicly known and exploited by Gafgyt",supported
hedged_pair-245001,20,immediate_actions,"[""C11""]",Closing exposure paths before reconnecting involves removing any WAN-side port-forwarding or UPnP mappings exposing Telnet (ports 23/2323) or management interfaces,supported
hedged_pair-245001,21,immediate_actions,"[""C11""]",Applying any pending firmware updates is part of closing exposure paths before reconnecting,supported
hedged_pair-245001,22,immediate_actions,"[""C11""]",Disabling Telnet if possible is part of closing exposure paths before reconnecting,supported
hedged_pair-245001,23,immediate_actions,"[""C6"", ""C10""]",Capturing a single packet of the flood traffic and inspecting the IP header protocol field determines whether the flood is TCP (protocol 6) or UDP (protocol 17),supported
hedged_pair-245001,24,immediate_actions,"[""C6"", ""C10""]","This step aids further analysis but must not delay containment, as response is identical for both TCP and UDP candidates",supported
hedged_pair-245001,25,immediate_actions,"[""C11""]","Sweeping the local network segment for other infected devices, especially same-model IoT devices, and applying this containment playbook to each is recommended",supported
